customer_id,customer_name,email,country,segment,signup_date
301522,Mark Smith,,United Kingdom,,13-01-2023
301523,Brittany Duran,melissa04@example.org,India,Wholesale,11-07-2023
301524,David Page,jeremiah13@example.com,United Kingdom,Retail,22-08-2024
301525,Jared Smith,mhenry@example.net,Brazil,Online,20-12-2023
301526,Wesley Brown MD,tammythomas@example.com,India,,06-07-2021
301527,Lauren Bowen,zacharylee@example.com,Australia,Retail,30-10-2024
301528,Clinton Carter,joshua74@example.net,england,Wholesale,12-11-2020
301529,Katherine Johnson,xcline@example.org,France,Wholesale,16-09-2023
301530,Wayne Smith,egutierrez@example.net,Japan,Wholesale,29-03-2022
301531,Andrew Ellison,christopher32@example.net,Mexico,Retail,08-01-2021
301532,Guy Lee,benjamin18@example.com,China,Retail,18-08-2023
301533,Joshua Miller,morrismary@example.com,Germany,,18-03-2023
301534,Jenna Diaz,,Australia,Online,01-08-2022
301535,Dustin Matthews,loveluis@example.com,United States,Online,08-10-2024
301536,Albert Juarez,gregorybrock@example.org,Japan,Corporate,02-04-2021
301537,Jennifer Martin,allennathan@example.net,Canada,Corporate,26-01-2024
301538,Diana Stanton,kelleramanda@example.org,United States,Wholesale,09-06-2023
301539,Lawrence Morgan,bcampbell@example.net,France,Online,03-06-2021
301540,Miranda Cooper,danderson@example.org,France,Online,01-09-2023
301541,Dennis Smith,gillmary@example.com,China,Online,09-09-2023
301542,Lisa Webb,carlsonblake@example.net,Australia,Wholesale,16-11-2020
301543,Lisa Fernandez,michelle11@example.org,Australia,Online,29-03-2024
301544,Rita Gray,rogersjoshua@example.com,england,,26-01-2024
301545,Robert Allen,rodriguezdiana@example.org,Brazil,,21-06-2023
301546,Michael Huerta,andrewperez@example.com,Vietnam,Corporate,21-02-2022
301547,Trevor Cox,kenneth08@example.net,DE,Online,21-01-2024
301548,Tamara Woodard,wallacebryan@example.com,United Kingdom,Retail,14-02-2025
301549,Laura Daniel,robert76@example.com,Brazil,Retail,24-05-2024
301550,David Warner,xlivingston@example.org,Japan,Wholesale,29-04-2021
301551,James Singh,allen57@example.net,Canada,Online,18-07-2025
301552,Terry Black,riveralisa@example.com,Vietnam,Corporate,14-03-2025
301553,David Calderon,bradley81@example.net,Mexico,Wholesale,05-11-2021
301554,Adam Gardner,smithjavier@example.org,Japan,Corporate,10-31-2023
301555,Amy Yang DDS,michaeljohnson@example.com,Canada,,17-08-2023
301556,Pamela Stevens,ashley95@example.org,Germany,Online,11-05-2022
301557,Samantha Costa,williamsjennifer@example.com,Australia,Online,13-12-2024
301558,Julie Stark,qmichael@example.com,Brazil,Corporate,17-11-2020
301559,Mark Crane,floresjulie@example.net,France,Wholesale,14-12-2021
301560,Gary Palmer,grantcrystal@example.org,Japan,Corporate,27-01-2022
301561,Hannah Bell,,Canada,,03-04-2024
301562,Jared Camacho,edward79@example.com,France,Retail,06-22-2024
301563,Jamie Young,agarcia@example.org,Brazil,Corporate,04-12-2020
301564,Jermaine Phillips,katherinewinters@example.com,Vietnam,Corporate,19-03-2022
301565,Robert Brown,anthony53@example.net,Brazil,Online,29-09-2020
301566,Michael Walters,hendersonlisa@example.com,France,Retail,07-Sep-20
301567,Jeremiah Brown,haroldturner@example.org,France,Wholesale,12-10-2022
301568,Jeremy Baker,,United Kingdom,Online,21-11-2021
301569,Robert Benson,usilva@example.net,China,Corporate,29-06-2022
301570,Nancy Blake,,germany,Corporate,19-12-2022
301571,Daniel Rivera,spencerjames@example.com,Japan,Retail,25-11-2024
301572,Mark Hansen MD,brookstaylor@example.org,France,Online,25-03-2024
301573,Melissa Abbott PhD,weaverjohn@example.org,Germany,Wholesale,07-08-2025
301574,Cody Johnson,ryan33@example.org,Canada,Wholesale,09-10-2024
301575,Michael Hale,kristianderson@example.net,DE,,30-11-2024
301576,David Lopez,marcohines@example.com,Australia,Corporate,27-08-2025
301577,Julia Williamson,jonathangonzales@example.org,Australia,Wholesale,03-05-2025
301578,Courtney Nichols,denise02@example.org,India,Online,10-10-2023
301579,Brandon Barker,brownchristina@example.org,United States,Online,04-02-2024
301580,Douglas Taylor,troy19@example.net,Mexico,Retail,20-06-2024
301581,Alexa Chambers,lori15@example.com,Vietnam,Online,17-04-2023
301582,James Melendez,kmorris@example.net,Australia,Retail,12-Feb-24
301583,Juan Walker,,Mexico,Online,17-09-2023
301584,Christopher Ayala,uhaney@example.org,United Kingdom,Wholesale,03-08-2025
301585,John Robinson DVM,gtanner@example.net,United States,Wholesale,26-03-2025
301586,Jennifer Evans,zjohnson@example.com,Japan,Corporate,19-06-2025
301587,Amy Gray,rogerslawrence@example.net,Brazil,Retail,06-09-2020
301588,Mark Miller,bowmankylie@example.com,France,Wholesale,08-03-2023
301589,Jon Smith,wkennedy@example.com,Mexico,Online,21-04-2024
301590,Jason Watson,wilkinsonrussell@example.org,France,Online,13-Mar-23
301591,Michael Lee,cynthia64@example.com,Vietnam,Wholesale,25-09-2020
301592,Jerome Edwards,nbrewer@example.org,Mexico,Corporate,23-04-2024
301593,Kevin Carrillo,igoodman@example.net,India,Online,12-04-2023
301594,Rachel Scott DVM,vjohnson@example.net,Japan,Retail,20-01-2022
301595,Alexis Campbell,douglasbutler@example.com,Australia,Retail,08-02-2025
301596,Patrick Hester,patricia12@example.org,Canada,Retail,23-02-2022
301597,Michele Gilmore,guerrerorenee@example.com,China,Corporate,13-06-2021
301598,Gina King,lyonsian@example.com,Australia,Retail,29-09-2023
301599,Tamara Martin,lisastanton@example.net,DE,Corporate,06-11-2022
301600,Elizabeth Serrano,matthewespinoza@example.net,IND,Retail,29-Mar-25
301601,Ryan Schroeder MD,jamiefox@example.net,China,Corporate,03-09-2023
301602,Matthew Kaufman,carlos80@example.com,Japan,Online,28-Nov-23
301603,Mrs. Miranda Johnston,richard79@example.net,Brazil,Retail,25-02-2024
301604,Denise Johnson,zachary79@example.com,Canada,Retail,07-05-2023
301605,Cheryl Gregory,tashachase@example.com,Japan,Online,03-07-2023
301606,Bryan Franco,berrydonald@example.org,Australia,,08-06-2021
301607,Brett Morris,jessica86@example.com,Australia,Corporate,02-08-2022
301608,Kelly Ross,karen57@example.com,Canada,Corporate,26-04-2022
301609,Dawn Jordan,,India,Corporate,01-03-2021
301610,Jennifer Schmidt,kellybrown@example.org,Vietnam,Retail,09-05-2022
301611,Frederick Moore,michelle41@example.net,Australia,,27-09-2022
301612,Edward Thomas,jamesrussell@example.net,Canada,Retail,11-Aug-23
301613,Reginald Copeland,ucamacho@example.org,United Kingdom,Retail,27-08-2025
301614,Jennifer Williams,lisa42@example.org,France,Retail,05-12-2022
301615,Christopher Salinas,,Australia,Corporate,25-03-2023
301616,Lee Salas,lewiselizabeth@example.org,India,Wholesale,04-05-2023
301617,Austin Lawson,kparrish@example.com,Canada,Corporate,02-08-2023
301618,William Peters,clarkpaul@example.com,Japan,Wholesale,04-05-2021
301619,Thomas Marshall,,Japan,Corporate,19-04-2023
301620,Alexis Morris,ashleyrhodes@example.com,Germany,Online,08-08-2025
301621,Kimberly Taylor,,Japan,Retail,03-08-2023
301622,Shane Gates,taragomez@example.net,Vietnam,Wholesale,12-02-2021
301623,Evelyn Ramirez,mcdonaldmegan@example.org,United States,Corporate,01-09-2023
301624,Patrick Ortega,,India,Wholesale,13-11-2020
301625,Travis Douglas,palmerronald@example.com,China,Online,24-06-2022
301626,Mikayla Harris,maryflores@example.net,Germany,Online,19-08-2025
301627,Jose Pace,duncanerik@example.net,Vietnam,Retail,07-04-2023
301628,Steven Johnson,jennifer69@example.com,Vietnam,Retail,30-Jun-24
301629,John Reilly,coreyhendrix@example.org,Vietnam,Retail,29-06-2021
301630,Christopher Garza,watsontina@example.net,Japan,Corporate,29-02-2024
301631,Ann Fernandez,kenneththomas@example.com,india,Online,12-04-2025
301632,Kristine Perry,mahoneysarah@example.org,China,Corporate,12-10-2024
301633,Connie Wells,lweber@example.org,Germany,Corporate,01-05-2021
301634,Crystal Shelton,johnsonlisa@example.com,United Kingdom,Online,26-07-2025
301635,Robert Weaver,jbrown@example.com,Canada,Retail,31-03-2022
301636,Ms. Michele Jones,ufisher@example.com,Brazil,Wholesale,17-09-2024
301637,Virginia Johns,cameronkaitlyn@example.com,India,Corporate,04-09-2021
301638,Austin Snyder,grantkevin@example.net,Germany,Retail,27-03-2023
301639,Lori Jackson,williampierce@example.com,Mexico,Wholesale,08-08-2025
301640,Shannon Chung,jross@example.org,India,Online,09-20-2022
301641,Catherine Walls,chenmatthew@example.org,China,Corporate,20-08-2023
301642,Ariel Hebert,,Japan,Online,27-05-2023
301643,Robert Banks,zsmith@example.com,Japan,Corporate,21-03-2023
301644,Linda Marks,gibsondavid@example.com,Vietnam,Online,29-03-2024
301645,Brianna Tran,jeffreywhitehead@example.net,Japan,Retail,24-07-2024
301646,Mary Lawson,pmorse@example.net,Brazil,,24-12-2023
301647,Garrett Dixon,yatkins@example.net,Vietnam,,31-03-2022
301648,Cheryl Gomez MD,vramos@example.org,China,Retail,27-12-2024
301649,Mary Hobbs,morrismatthew@example.org,China,Corporate,29-06-2024
301650,Jessica Stein,,Australia,Wholesale,27-01-2024
301651,Nancy Black,jose45@example.net,China,,03-10-2023
301652,Billy Brown,ptapia@example.net,Mexico,Corporate,09-05-2023
301653,Darrell Wong,melissa36@example.net,Germany,Retail,05-03-2021
301654,Mark Long,manningbrandi@example.com,Vietnam,Retail,13-08-2025
301655,Jeremy Brown,jessebeltran@example.net,France,Wholesale,20-01-2025
301656,Edgar Jenkins,sandrews@example.org,Japan,Corporate,31-12-2021
301657,Sabrina Henderson DVM,lisa16@example.org,U.K.,Wholesale,28-03-2025
301658,Karen Chang,mistykelly@example.com,USA,Wholesale,09-05-2025
301659,Caitlin Kent,elainehall@example.net,USA,Corporate,30-06-2022
301660,Natalie Page,annettedavis@example.net,Japan,Retail,19-Aug-22
301661,Elizabeth Martin,jeremyevans@example.com,Brazil,Online,04-07-2022
301662,Andrea Reed,amanda96@example.com,China,Wholesale,08-12-2024
301663,Daniel Carter,tbradford@example.com,Brazil,,13-10-2020
301664,Haley Chen,amy17@example.com,Brazil,Online,10-Aug-22
301665,Lisa Coleman,asmith@example.org,United Kingdom,Wholesale,14-05-2024
301666,Matthew Sullivan,brewersherri@example.org,Australia,Online,24-02-2025
301667,Sara Contreras,dhale@example.net,Australia,Online,21-10-2021
301668,Christina Tucker,vroberts@example.org,India,Online,14-08-2023
301669,Beth Sullivan,tashatownsend@example.org,United states,Wholesale,16-08-2023
301670,Samuel Bailey,andrewsdebbie@example.com,United Kingdom,Online,21-09-2024
301671,Justin Lopez,hchavez@example.net,China,Corporate,14-03-2024
301672,Jennifer Cisneros MD,julie34@example.org,Canada,Retail,24-05-2024
301673,Brandy Sweeney,dennishale@example.org,germany,Retail,20-09-2024
301674,Amanda Yoder,jessicastanton@example.net,Australia,Wholesale,03-01-2022
301675,Hunter Yang,wellsshaun@example.org,Mexico,Corporate,08-10-2021
301676,Desiree Powell,kelly92@example.org,Brazil,Wholesale,20-04-2022
301677,Amy Torres,,United States,Corporate,21-11-2021
301678,Robin Rodriguez,wsanchez@example.org,United Kingdom,,13-05-2021
301679,Kevin Christensen,oenglish@example.com,United states,Wholesale,25-07-2022
301680,Margaret Tucker,qbennett@example.org,Brazil,,12-06-2022
301681,Daniel Garrison,aaron25@example.com,Canada,Retail,27-02-2022
301682,Christine Zuniga,,Canada,,25-12-2020
301683,Thomas Perez,,Vietnam,Online,26-01-2023
301684,Desiree Simon,brookstimothy@example.net,Japan,Corporate,29-12-2020
301685,Brandon Green,dfox@example.net,us,Wholesale,23-10-2024
301686,Cesar Watts,alexis54@example.org,United Kingdom,Wholesale,13-10-2024
301687,Jessica Palmer,,DE,Online,13-11-2022
301688,Michael Castillo,christopherharris@example.org,Brazil,Retail,03-12-2020
301689,Danielle Hamilton,gjackson@example.org,IND,,15-04-2022
301690,Kimberly Davis,umccoy@example.com,France,Retail,04-02-2023
301691,Jesse Brown,thomasronald@example.net,Mexico,Wholesale,03-Mar-22
301692,Robert Jones,harold30@example.com,DE,Wholesale,12-12-2023
301693,Anthony Haley,psawyer@example.net,United States,Wholesale,30-10-2020
301694,Alicia Nguyen,,France,Retail,17-05-2025
301695,Jamie Castillo,edwardsjonathan@example.net,United Kingdom,Online,10-02-2022
301696,Brandon Heath,norozco@example.net,Germany,Corporate,11-08-2023
301697,Samuel Ramirez,esparzajesse@example.net,DE,Online,06-04-2023
301698,Amber Gray,daviselizabeth@example.net,China,Wholesale,26-04-2021
301699,Ashley Clark,jason91@example.org,China,Online,14-06-2024
301700,Christopher Gray,hoganeric@example.net,United states,Corporate,21-10-2021
301701,Scott Shelton,david42@example.net,Mexico,Online,27-08-2023
301702,Elizabeth Ramos,thompsonbrandy@example.com,Vietnam,Wholesale,30-08-2022
301703,Patrick Blair,john77@example.net,Vietnam,Wholesale,24-10-2022
301704,Destiny Berry,gregory73@example.com,Brazil,Retail,10-03-2025
301705,Felicia Thompson,zholden@example.com,France,Corporate,09-09-2022
301706,Andrea Freeman,xhorne@example.org,england,Online,25-09-2024
301707,Lisa Butler,daniel75@example.org,Canada,,09-01-2025
301708,Melissa Moore,rwaters@example.com,U.K.,Corporate,29-11-2021
301709,David Clark,omartinez@example.net,india,Online,02-11-2022
301710,David Roberts,lsnyder@example.org,Mexico,Wholesale,03-06-2023
301711,Brad Davidson,vtapia@example.net,Mexico,Corporate,02-25-2022
301712,Devon Bentley,robert58@example.net,IND,Corporate,26-05-2023
301713,Allison Glover,jcross@example.com,China,Corporate,23-Oct-22
301714,Cynthia Franklin,perrymichael@example.org,Mexico,Wholesale,29-06-2023
301715,Ashley Prince,heatherdavis@example.org,Germany,Online,13-01-2024
301716,Kara Gray,xvazquez@example.org,Mexico,Retail,12-10-2020
301717,Louis Olsen,petersdonald@example.net,Mexico,Online,18-05-2025
301718,Carlos Martinez,raymond39@example.com,Germany,Retail,15-01-2022
301719,Clinton Day,kaitlynfrey@example.net,Germany,Retail,30-07-2024
301720,Elizabeth Christensen,sallylee@example.org,Vietnam,Corporate,27-06-2021
301721,Lauren Drake,,Germany,Corporate,18-12-2022
301722,Wendy Rodriguez,ypark@example.net,United States,Corporate,12-03-2023
301723,Marc Hayes,jenkinspamela@example.org,Mexico,,15-02-2022
301724,Brian Garcia,wrodriguez@example.net,China,Retail,03-10-2021
301725,Nathan Bradley,jessica01@example.org,France,Online,20-10-2020
301726,Dillon Alvarez,qwhitaker@example.org,India,Wholesale,18-10-2021
301727,Robert Campbell,christopher01@example.com,Vietnam,Online,13-06-2025
301728,Benjamin King,garciaalex@example.com,Germany,Online,18-Feb-23
301729,Mary Miller,williamslarry@example.org,China,Retail,23-07-2023
301730,Joseph Rivas,hcastaneda@example.com,Vietnam,Corporate,17-02-2025
301731,Dr. Andrea Oliver MD,drew34@example.net,United Kingdom,Retail,30-03-2025
301732,Elizabeth Green,wendyclark@example.org,Germany,Retail,20-Feb-25
301733,John Joyce,tuckersheila@example.net,Brazil,Retail,14-01-2021
301734,Janet Miller,sgarcia@example.org,China,Retail,01-03-2021
301735,Shawn Patton,aguilarkyle@example.org,germany,Corporate,13-08-2024
301736,John Dillon,tarameyer@example.net,Germany,Retail,24-08-2025
301737,Casey Ferguson,logan71@example.net,Canada,Online,08-02-2021
301738,Samuel Richardson,bphillips@example.org,France,Wholesale,09-24-2021
301739,Richard Miller,hturner@example.net,United Kingdom,Retail,10-09-2023
301740,Kenneth Mitchell,,China,Wholesale,05-08-2025
301741,David Mora,,Canada,Corporate,18-01-2025
301742,Jasmine Russell,lisa52@example.com,France,Retail,31-10-2022
301743,Nancy Barry,taylormichael@example.com,Australia,Wholesale,17-07-2021
301744,Michael Silva,abigail56@example.com,DE,Online,07-04-2024
301745,Vicki Harper,johnsondaniel@example.net,USA,,08-Sep-23
301746,Jerry Crosby,xclark@example.net,Vietnam,,02-03-2024
301747,William West,bryantpeter@example.org,england,,22-02-2022
301748,Jacob Green,alvarezelizabeth@example.org,Mexico,Corporate,19-06-2024
301749,Dr. Ashley Walker DVM,ahicks@example.org,United Kingdom,Retail,18-02-2022
301750,Kayla Strickland,mcdowelladam@example.net,Japan,Retail,19-12-2021
301751,Joshua Brown,vanessa17@example.org,england,Online,26-07-2025
301752,Jason Lee,martinezmolly@example.net,Mexico,,07-05-2023
301753,Juan White,justinherrera@example.com,France,Online,21-06-2021
301754,Corey Cooke,anthony41@example.org,France,Retail,19-04-2022
301755,Jodi Lang,nathancasey@example.net,england,Retail,18-04-2024
301756,Michael Mckenzie,james72@example.org,Australia,Wholesale,29-03-2021
301757,Bonnie Petersen,oroberts@example.net,Brazil,Retail,29-06-2024
301758,John Hooper,bwarren@example.org,Brazil,Retail,06-05-2025
301759,Benjamin Jacobson,howellrenee@example.net,Vietnam,Retail,19-04-2025
301760,Billy Cook,kristindixon@example.org,Brazil,Online,19-May-25
301761,John Ortiz,oroberts@example.org,U.K.,Retail,24-04-2025
301762,Martin Craig,andrewwalker@example.com,Canada,Online,02-06-2023
301763,Maria Donaldson,stevenrichards@example.org,Brazil,Online,25-02-2023
301764,Rodney Oliver,pking@example.net,Australia,Retail,02-01-2024
301765,Emma Rivera,susan75@example.net,Vietnam,Online,04-09-2022
301766,Alisha Malone,barbaradoyle@example.com,Vietnam,Wholesale,11-07-2023
301767,Mark Norris,patricia89@example.net,China,Wholesale,05-09-2023
301768,Nicholas Price,ostevens@example.com,Japan,Corporate,10-23-2022
301769,Steven Miller,douglas61@example.org,United States,Retail,06-11-2024
301770,Elizabeth Nolan,taylorjeffrey@example.org,germany,Corporate,03-10-2022
301771,Nathan Gilbert,daniellesweeney@example.com,Mexico,Retail,23-03-2023
301772,Ryan Heath,,Vietnam,Corporate,04-01-2022
301773,Cynthia Taylor,grant48@example.org,Vietnam,Retail,28-04-2023
301774,Jesse Martinez,cortezmatthew@example.com,United States,Retail,01-07-2024
301775,George Ellis,cruzmary@example.net,India,Wholesale,01-09-2023
301776,Donald Wood,allenkathryn@example.org,Japan,Wholesale,16-09-2024
301777,Gail Greene,howard31@example.com,Australia,Online,12-13-2023
301778,Brenda Hughes,ramirezrhonda@example.org,Mexico,Online,12-11-2023
301779,Taylor Vaughn,ramoscory@example.com,Germany,Retail,09-09-2023
301780,Sandra Johnson,russellamber@example.org,United States,Online,03-Jun-25
301781,David Thompson,nreyes@example.com,India,Wholesale,10-03-2025
301782,Jennifer Andersen,,France,Online,15-12-2024
301783,Elizabeth Deleon,adrian20@example.com,United States,Wholesale,06-08-2023
301784,Ashley Allen,jasonmontgomery@example.com,United States,Online,20-02-2021
301785,Antonio Brown,whitebonnie@example.com,Brazil,Retail,08-09-2023
301786,Clinton Peterson,holly18@example.net,India,Retail,25-10-2022
301787,Ellen Acosta,jeremymitchell@example.com,Japan,Corporate,04-07-2022
301788,Breanna Young,dcurtis@example.com,India,Wholesale,19-04-2024
301789,Angela Rivera,scott43@example.com,Japan,Retail,30-03-2025
301790,Lisa Landry,james91@example.org,Canada,Retail,23-09-2020
301791,Jessica Fisher,wmorgan@example.org,Vietnam,Corporate,06-01-2024
301792,Olivia Jones,bowersethan@example.org,Germany,Retail,17-12-2023
301793,Karen Brown,roblescolleen@example.org,Brazil,Corporate,08-10-2024
301794,Brian Mendoza,ojohnson@example.com,China,Retail,29-04-2021
301795,David Hernandez,wmartinez@example.net,Australia,Retail,30-10-2023
301796,Jamie Reid,deborah56@example.org,France,Retail,10-06-2021
301797,Dustin Hernandez,james00@example.net,India,Corporate,22-03-2025
301798,Patricia Sanchez,morganwarner@example.org,France,Corporate,21-11-2021
301799,Gregory Hopkins,njames@example.org,China,Retail,09-13-2021
301800,Kimberly Scott,mhopkins@example.net,France,,08-07-2025
301801,Benjamin Duke,samanthataylor@example.org,United Kingdom,Wholesale,24-02-2023
301802,Seth Olsen,frank66@example.com,Germany,Wholesale,26-02-2021
301803,Ricky Robinson,bryce27@example.org,China,Corporate,01-08-2021
301804,Gregory Rivers,tracydavenport@example.net,India,Retail,18-08-2025
301805,Jasmin Harrison,cgreen@example.net,Germany,Wholesale,17-08-2022
301806,Christopher Olsen,jean10@example.com,us,Online,02-17-2022
301807,Aaron Gutierrez,tarabarnes@example.com,France,Online,12-09-2022
301808,Brian Cardenas,clinekatie@example.com,China,Retail,02-05-2023
301809,Cassie Duffy,jacqueline97@example.net,Australia,Retail,16-01-2025
301810,Shawn Delacruz,andersondaniel@example.com,USA,Wholesale,20-07-2024
301811,Stephanie Lopez,kellysnyder@example.net,Australia,Wholesale,03-01-2025
301812,Sarah Barnett,mitchellmichael@example.com,Brazil,Wholesale,01-08-2025
301813,Shawn Brooks,helen07@example.org,China,,12-04-2024
301814,Kendra Davis,jpeters@example.org,France,Retail,06-09-2021
301815,Shirley Steele,levi67@example.com,China,Wholesale,18-08-2021
301816,James Russell,,United Kingdom,Wholesale,29-06-2024
301817,Austin Taylor,anthonyavery@example.org,Germany,Corporate,18-10-2022
301818,Kelly Gordon,david48@example.org,United States,Online,13-02-2025
301819,Jenny Hayes,yjohnson@example.net,United Kingdom,Retail,08-09-2021
301820,Kimberly Sullivan,terrypatrick@example.com,Brazil,,30-Jun-21
301821,Thomas Macdonald,andrewgalloway@example.com,Australia,,12-11-2023
301822,Amber Camacho,josewood@example.org,Germany,Corporate,24-01-2022
301823,Jacqueline Summers,,Vietnam,,16-03-2025
301824,Richard Schmidt,fernandezbrandon@example.net,France,,08-15-2022
301825,Nicole Moss,jonathan10@example.com,Mexico,Corporate,05-01-2024
301826,Gregory Cruz,charles35@example.org,Australia,Corporate,21-12-2020
301827,Denise Brewer,ucollins@example.com,india,Online,11-04-2023
301828,Marcus Smith,ublack@example.com,India,,12-03-2023
301829,Ryan Hayes,barry90@example.org,Japan,Retail,27-01-2022
301830,Mary Sullivan,timothygarcia@example.org,Japan,Wholesale,08-02-2025
301831,Jean Pollard,krodriguez@example.net,United Kingdom,Online,13-03-2021
301832,Jessica Riley,elizabethmoore@example.org,Vietnam,Corporate,06-01-2023
301833,Frank Johnson,nicholasscott@example.net,France,Online,18-Jan-23
301834,Jennifer Gonzales,amywright@example.org,France,,12-05-2023
301835,Leslie Juarez,justinhughes@example.net,Mexico,Corporate,07-08-2025
301836,Ricardo Olson,jonesmark@example.com,United Kingdom,Wholesale,17-05-2021
301837,John Melton,briggskimberly@example.org,France,Corporate,23-Apr-25
301838,Christine Santana,wwhite@example.com,Germany,Wholesale,03-06-2021
301839,Maria Scott,littlelisa@example.net,Brazil,Retail,25-10-2022
301840,Shaun Wood,ronald30@example.net,Vietnam,Online,20-12-2020
301841,Thomas Nichols,umartinez@example.org,Germany,,31-12-2022
301842,Courtney Grimes,stephanieleon@example.com,China,Retail,10-11-2023
301843,Nicole Martinez,donald27@example.net,Brazil,Wholesale,11-12-2022
301844,Aaron Morrison,ramoschristopher@example.org,Mexico,Wholesale,09-03-2023
301845,Scott Taylor,emily73@example.net,india,Corporate,26-11-2020
301846,Matthew Allison,gduke@example.net,Japan,Online,26-06-2025
301847,Stephanie Michael,xrodriguez@example.net,Japan,Retail,01-11-2024
301848,James Carrillo,mphillips@example.net,Germany,Retail,09-18-2023
301849,Scott Lee,allen95@example.org,United States,Wholesale,12-04-2024
301850,Diane Taylor,xfleming@example.org,India,Wholesale,21-06-2021
301851,Tina White,rileykathleen@example.org,India,Online,25-07-2024
301852,Judy Cox,timothy36@example.org,Germany,Corporate,01-08-2025
301853,Richard Willis,velezmark@example.net,Australia,Corporate,22-06-2024
301854,James Poole,robertjohnson@example.org,China,Wholesale,03-05-2024
301855,Kenneth Clark,megan59@example.com,england,Online,03-May-21
301856,Christina Flores,michaelkline@example.net,Australia,Corporate,24-12-2024
301857,Jamie Hudson,patrick86@example.net,United Kingdom,Wholesale,07-08-2021
301858,Ronald Burnett,mcdowellchristopher@example.com,Mexico,Wholesale,08-08-2022
301859,Jennifer Diaz,lanceryan@example.com,Australia,Wholesale,16-02-2024
301860,Carol Le,kellywilliams@example.org,IND,Corporate,15-12-2024
301861,Mary Smith,fbeck@example.com,USA,Corporate,10-02-2024
301862,Alan Miller,hansenmatthew@example.org,Mexico,Retail,31-12-2023
301863,Brian Best II,kochheather@example.org,Japan,Corporate,13-10-2024
301864,Jason Rios,patrickmarquez@example.org,United Kingdom,Retail,09-08-2025
301865,Anthony Bowen,foxbrooke@example.org,Vietnam,Wholesale,21-Sep-24
301866,Brian Smith,melissa80@example.org,India,Wholesale,29-12-2020
301867,Mrs. Melissa Ramirez,amy92@example.net,Mexico,Online,19-Apr-23
301868,Crystal Mclean,cynthiabutler@example.org,Mexico,Corporate,30-01-2024
301869,Christopher Hendricks,huntlisa@example.org,Canada,Retail,16-11-2021
301870,Jessica Jones,kimberly47@example.org,India,Online,03-08-2025
301871,Connie Holder,johnsonmichael@example.net,France,Wholesale,08-01-2025
301872,Natalie Smith,mcrawford@example.net,France,Corporate,25-05-2025
301873,Veronica Davis,burgessdonald@example.com,Mexico,Corporate,26-11-2022
301874,Jason Boyer,todddale@example.com,United Kingdom,Online,12-09-2023
301875,Annette Simpson,ikane@example.net,China,Wholesale,10-19-2022
301876,Claire Mcintosh,qgardner@example.net,China,Retail,27-04-2023
301877,Matthew Koch,stevemorales@example.net,Australia,Retail,14-06-2022
301878,Jeffrey Robertson,hudsongwendolyn@example.com,Brazil,,17-06-2021
301879,James Montoya,jacobrangel@example.net,U.S.A.,Retail,19-11-2023
301880,Tracy Smith,beverly35@example.net,Canada,Retail,17-01-2024
301881,Glenn Woods,,Canada,Retail,05-05-2023
301882,Alexander Roberson,susan80@example.com,U.S.A.,Online,04-11-2024
301883,Michael Mcconnell,mejiadaniel@example.com,Brazil,,23-10-2020
301884,Chelsea Jones,brittanyrush@example.com,Canada,Retail,24-04-2022
301885,Brandon Patel,wongmckenzie@example.com,Japan,Online,31-12-2024
301886,Shane Ward,,United States,,17-04-2023
301887,Catherine Gould,dbailey@example.org,Brazil,Corporate,05-Jan-22
301888,Patricia Lawrence,martinezjessica@example.org,United states,,18-10-2023
301889,Mathew Myers,snydergeorge@example.org,Vietnam,Wholesale,13-05-2022
301890,Haley Cowan,jeremylopez@example.net,england,Corporate,03-Sep-22
301891,Justin Cruz,smithstephanie@example.net,France,Wholesale,19-09-2021
301892,Robin Floyd,bcurtis@example.org,United Kingdom,,23-08-2021
301893,Joanne Allen,,Canada,Wholesale,17-12-2021
301894,Destiny Myers,rachel74@example.org,United Kingdom,Corporate,15-02-2021
301895,Katherine Clark,jon53@example.com,Germany,Wholesale,07-04-2024
301896,James Patterson,ggomez@example.org,Canada,Wholesale,26-04-2022
301897,Katie Buchanan,donnamcintosh@example.net,United Kingdom,Corporate,30-12-2023
301898,Christopher Butler,,Vietnam,Online,26-05-2023
301899,Allen Alvarado,hkennedy@example.com,Japan,Wholesale,03-04-2023
301900,Lisa Sanchez,,Canada,Wholesale,08-09-2020
301901,Darlene Sanchez,sshea@example.com,Japan,Corporate,03-10-2021
301902,Alexander Ramsey,luis05@example.net,Germany,Retail,30-12-2024
301903,Derrick Ford,williamsjames@example.org,Brazil,Corporate,28-10-2020
301904,Olivia Bradley,,Canada,Wholesale,02-04-2025
301905,Leslie Nelson,,Australia,Wholesale,14-03-2025
301906,Chad Hansen,daniel02@example.net,Vietnam,Wholesale,16-04-2025
301907,Willie Johnson,susandavis@example.org,India,Corporate,25-02-2024
301908,Brenda Marshall,kelsey33@example.com,U.K.,Wholesale,20-05-2022
301909,Erin Miller,rodriguezjohn@example.com,Canada,Wholesale,07-10-2023
301910,Sean Morales,,United Kingdom,Online,07-18-2023
301911,Jamie White,daniel08@example.com,Japan,Retail,03-06-2023
301912,Kristen Rhodes,kelly14@example.net,Mexico,Corporate,22-Feb-23
301913,Rebecca Colon,richardsmario@example.org,Vietnam,Corporate,06-12-2024
