customer_id,customer_name,email,country,segment,signup_date
301569,Robert Benson,usilva@example.net,China,Corporate,2022-06-29
301570,Nancy Blake,,Germany,Corporate,2022-12-19
301571,Daniel Rivera,spencerjames@example.com,Japan,Retail,2024-11-25
301572,Mark Hansen MD,brookstaylor@example.org,France,Online,2024-03-25
301573,Melissa Abbott PhD,weaverjohn@example.org,Germany,Wholesale,2025-08-07
301574,Cody Johnson,ryan33@example.org,Canada,Wholesale,2024-10-09
301575,Michael Hale,kristianderson@example.net,Germany,,2024-11-30
301576,David Lopez,marcohines@example.com,Australia,Corporate,2025-08-27
301577,Julia Williamson,jonathangonzales@example.org,Australia,Wholesale,2025-05-03
301578,Courtney Nichols,denise02@example.org,India,Online,2023-10-10
301579,Brandon Barker,brownchristina@example.org,United States,Online,2024-02-04
301580,Douglas Taylor,troy19@example.net,Mexico,Retail,2024-06-20
301581,Alexa Chambers,lori15@example.com,Vietnam,Online,2023-04-17
301582,James Melendez,kmorris@example.net,Australia,Retail,2024-02-12
301583,Juan Walker,,Mexico,Online,2023-09-17
301584,Christopher Ayala,uhaney@example.org,United Kingdom,Wholesale,2025-08-03
301585,John Robinson DVM,gtanner@example.net,United States,Wholesale,2025-03-26
301586,Jennifer Evans,zjohnson@example.com,Japan,Corporate,2025-06-19
301587,Amy Gray,rogerslawrence@example.net,Brazil,Retail,2020-09-06
301588,Mark Miller,bowmankylie@example.com,France,Wholesale,2023-03-08
301589,Jon Smith,wkennedy@example.com,Mexico,Online,2024-04-21
301590,Jason Watson,wilkinsonrussell@example.org,France,Online,2023-03-13
301591,Michael Lee,cynthia64@example.com,Vietnam,Wholesale,2020-09-25
301592,Jerome Edwards,nbrewer@example.org,Mexico,Corporate,2024-04-23
301593,Kevin Carrillo,igoodman@example.net,India,Online,2023-04-12
301594,Rachel Scott DVM,vjohnson@example.net,Japan,Retail,2022-01-20
301595,Alexis Campbell,douglasbutler@example.com,Australia,Retail,2025-02-08
301596,Patrick Hester,patricia12@example.org,Canada,Retail,2022-02-23
301597,Michele Gilmore,guerrerorenee@example.com,China,Corporate,2021-06-13
301598,Gina King,lyonsian@example.com,Australia,Retail,2023-09-29
301599,Tamara Martin,lisastanton@example.net,Germany,Corporate,2022-11-06
301600,Elizabeth Serrano,matthewespinoza@example.net,India,Retail,2025-03-29
301601,Ryan Schroeder MD,jamiefox@example.net,China,Corporate,2023-09-03
301602,Matthew Kaufman,carlos80@example.com,Japan,Online,2023-11-28
301603,Mrs. Miranda Johnston,richard79@example.net,Brazil,Retail,2024-02-25
301604,Denise Johnson,zachary79@example.com,Canada,Retail,2023-05-07
301605,Cheryl Gregory,tashachase@example.com,Japan,Online,2023-07-03
301606,Bryan Franco,berrydonald@example.org,Australia,,2021-06-08
301607,Brett Morris,jessica86@example.com,Australia,Corporate,2022-08-02
301608,Kelly Ross,karen57@example.com,Canada,Corporate,2022-04-26
301609,Dawn Jordan,,India,Corporate,2021-03-01
301610,Jennifer Schmidt,kellybrown@example.org,Vietnam,Retail,2022-05-09
301611,Frederick Moore,michelle41@example.net,Australia,,2022-09-27
301612,Edward Thomas,jamesrussell@example.net,Canada,Retail,2023-08-11
301613,Reginald Copeland,ucamacho@example.org,United Kingdom,Retail,2025-08-27
301614,Jennifer Williams,lisa42@example.org,France,Retail,2022-12-05
301615,Christopher Salinas,,Australia,Corporate,2023-03-25
301616,Lee Salas,lewiselizabeth@example.org,India,Wholesale,2023-05-04
301617,Austin Lawson,kparrish@example.com,Canada,Corporate,2023-08-02
301618,William Peters,clarkpaul@example.com,Japan,Wholesale,2021-05-04
301619,Thomas Marshall,,Japan,Corporate,2023-04-19
301620,Alexis Morris,ashleyrhodes@example.com,Germany,Online,2025-08-08
301621,Kimberly Taylor,,Japan,Retail,2023-08-03
301622,Shane Gates,taragomez@example.net,Vietnam,Wholesale,2021-02-12
301623,Evelyn Ramirez,mcdonaldmegan@example.org,United States,Corporate,2023-09-01
301624,Patrick Ortega,,India,Wholesale,2020-11-13
301625,Travis Douglas,palmerronald@example.com,China,Online,2022-06-24
301626,Mikayla Harris,maryflores@example.net,Germany,Online,2025-08-19
301627,Jose Pace,duncanerik@example.net,Vietnam,Retail,2023-04-07
301628,Steven Johnson,jennifer69@example.com,Vietnam,Retail,2024-06-30
301629,John Reilly,coreyhendrix@example.org,Vietnam,Retail,2021-06-29
301630,Christopher Garza,watsontina@example.net,Japan,Corporate,2024-02-29
301631,Ann Fernandez,kenneththomas@example.com,India,Online,2025-04-12
301632,Kristine Perry,mahoneysarah@example.org,China,Corporate,2024-10-12
301633,Connie Wells,lweber@example.org,Germany,Corporate,2021-05-01
301634,Crystal Shelton,johnsonlisa@example.com,United Kingdom,Online,2025-07-26
301635,Robert Weaver,jbrown@example.com,Canada,Retail,2022-03-31
301636,Ms. Michele Jones,ufisher@example.com,Brazil,Wholesale,2024-09-17
301637,Virginia Johns,cameronkaitlyn@example.com,India,Corporate,2021-09-04
301638,Austin Snyder,grantkevin@example.net,Germany,Retail,2023-03-27
301639,Lori Jackson,williampierce@example.com,Mexico,Wholesale,2025-08-08
301640,Shannon Chung,jross@example.org,India,Online,2022-09-20
301641,Catherine Walls,chenmatthew@example.org,China,Corporate,2023-08-20
301642,Ariel Hebert,,Japan,Online,2023-05-27
301643,Robert Banks,zsmith@example.com,Japan,Corporate,2023-03-21
301644,Linda Marks,gibsondavid@example.com,Vietnam,Online,2024-03-29
301645,Brianna Tran,jeffreywhitehead@example.net,Japan,Retail,2024-07-24
301646,Mary Lawson,pmorse@example.net,Brazil,,2023-12-24
301647,Garrett Dixon,yatkins@example.net,Vietnam,,2022-03-31
301648,Cheryl Gomez MD,vramos@example.org,China,Retail,2024-12-27
301649,Mary Hobbs,morrismatthew@example.org,China,Corporate,2024-06-29
301650,Jessica Stein,,Australia,Wholesale,2024-01-27
301651,Nancy Black,jose45@example.net,China,,2023-10-03
301652,Billy Brown,ptapia@example.net,Mexico,Corporate,2023-05-09
301653,Darrell Wong,melissa36@example.net,Germany,Retail,2021-03-05
301654,Mark Long,manningbrandi@example.com,Vietnam,Retail,2025-08-13
301655,Jeremy Brown,jessebeltran@example.net,France,Wholesale,2025-01-20
301656,Edgar Jenkins,sandrews@example.org,Japan,Corporate,2021-12-31
301657,Sabrina Henderson DVM,lisa16@example.org,United Kingdom,Wholesale,2025-03-28
301658,Karen Chang,mistykelly@example.com,United States,Wholesale,2025-05-09
301659,Caitlin Kent,elainehall@example.net,United States,Corporate,2022-06-30
301660,Natalie Page,annettedavis@example.net,Japan,Retail,2022-08-19
301661,Elizabeth Martin,jeremyevans@example.com,Brazil,Online,2022-07-04
301662,Andrea Reed,amanda96@example.com,China,Wholesale,2024-12-08
301663,Daniel Carter,tbradford@example.com,Brazil,,2020-10-13
301664,Haley Chen,amy17@example.com,Brazil,Online,2022-08-10
301665,Lisa Coleman,asmith@example.org,United Kingdom,Wholesale,2024-05-14
301666,Matthew Sullivan,brewersherri@example.org,Australia,Online,2025-02-24
301667,Sara Contreras,dhale@example.net,Australia,Online,2021-10-21
301668,Christina Tucker,vroberts@example.org,India,Online,2023-08-14
301669,Beth Sullivan,tashatownsend@example.org,United States,Wholesale,2023-08-16
301670,Samuel Bailey,andrewsdebbie@example.com,United Kingdom,Online,2024-09-21
301671,Justin Lopez,hchavez@example.net,China,Corporate,2024-03-14
301672,Jennifer Cisneros MD,julie34@example.org,Canada,Retail,2024-05-24
301673,Brandy Sweeney,dennishale@example.org,Germany,Retail,2024-09-20
301674,Amanda Yoder,jessicastanton@example.net,Australia,Wholesale,2022-01-03
301675,Hunter Yang,wellsshaun@example.org,Mexico,Corporate,2021-10-08
301676,Desiree Powell,kelly92@example.org,Brazil,Wholesale,2022-04-20
301677,Amy Torres,,United States,Corporate,2021-11-21
301678,Robin Rodriguez,wsanchez@example.org,United Kingdom,,2021-05-13
301679,Kevin Christensen,oenglish@example.com,United States,Wholesale,2022-07-25
301680,Margaret Tucker,qbennett@example.org,Brazil,,2022-06-12
301681,Daniel Garrison,aaron25@example.com,Canada,Retail,2022-02-27
301682,Christine Zuniga,,Canada,,2020-12-25
301683,Thomas Perez,,Vietnam,Online,2023-01-26
301684,Desiree Simon,brookstimothy@example.net,Japan,Corporate,2020-12-29
301685,Brandon Green,dfox@example.net,United States,Wholesale,2024-10-23
301686,Cesar Watts,alexis54@example.org,United Kingdom,Wholesale,2024-10-13
301687,Jessica Palmer,,Germany,Online,2022-11-13
301688,Michael Castillo,christopherharris@example.org,Brazil,Retail,2020-12-03
301689,Danielle Hamilton,gjackson@example.org,India,,2022-04-15
301690,Kimberly Davis,umccoy@example.com,France,Retail,2023-02-04
301691,Jesse Brown,thomasronald@example.net,Mexico,Wholesale,2022-03-03
301692,Robert Jones,harold30@example.com,Germany,Wholesale,2023-12-12
301693,Anthony Haley,psawyer@example.net,United States,Wholesale,2020-10-30
301694,Alicia Nguyen,,France,Retail,2025-05-17
301695,Jamie Castillo,edwardsjonathan@example.net,United Kingdom,Online,2022-02-10
301696,Brandon Heath,norozco@example.net,Germany,Corporate,2023-08-11
301697,Samuel Ramirez,esparzajesse@example.net,Germany,Online,2023-04-06
301698,Amber Gray,daviselizabeth@example.net,China,Wholesale,2021-04-26
301699,Ashley Clark,jason91@example.org,China,Online,2024-06-14
301700,Christopher Gray,hoganeric@example.net,United States,Corporate,2021-10-21
301701,Scott Shelton,david42@example.net,Mexico,Online,2023-08-27
301702,Elizabeth Ramos,thompsonbrandy@example.com,Vietnam,Wholesale,2022-08-30
301703,Patrick Blair,john77@example.net,Vietnam,Wholesale,2022-10-24
301704,Destiny Berry,gregory73@example.com,Brazil,Retail,2025-03-10
301705,Felicia Thompson,zholden@example.com,France,Corporate,2022-09-09
301706,Andrea Freeman,xhorne@example.org,United Kingdom,Online,2024-09-25
301707,Lisa Butler,daniel75@example.org,Canada,,2025-01-09
301708,Melissa Moore,rwaters@example.com,United Kingdom,Corporate,2021-11-29
301709,David Clark,omartinez@example.net,India,Online,2022-11-02
301710,David Roberts,lsnyder@example.org,Mexico,Wholesale,2023-06-03
301711,Brad Davidson,vtapia@example.net,Mexico,Corporate,2022-02-25
301712,Devon Bentley,robert58@example.net,India,Corporate,2023-05-26
301713,Allison Glover,jcross@example.com,China,Corporate,2022-10-23
301714,Cynthia Franklin,perrymichael@example.org,Mexico,Wholesale,2023-06-29
301715,Ashley Prince,heatherdavis@example.org,Germany,Online,2024-01-13
301716,Kara Gray,xvazquez@example.org,Mexico,Retail,2020-10-12
301717,Louis Olsen,petersdonald@example.net,Mexico,Online,2025-05-18
301718,Carlos Martinez,raymond39@example.com,Germany,Retail,2022-01-15
301719,Clinton Day,kaitlynfrey@example.net,Germany,Retail,2024-07-30
301720,Elizabeth Christensen,sallylee@example.org,Vietnam,Corporate,2021-06-27
301721,Lauren Drake,,Germany,Corporate,2022-12-18
301722,Wendy Rodriguez,ypark@example.net,United States,Corporate,2023-03-12
301723,Marc Hayes,jenkinspamela@example.org,Mexico,,2022-02-15
301724,Brian Garcia,wrodriguez@example.net,China,Retail,2021-10-03
301725,Nathan Bradley,jessica01@example.org,France,Online,2020-10-20
301726,Dillon Alvarez,qwhitaker@example.org,India,Wholesale,2021-10-18
301727,Robert Campbell,christopher01@example.com,Vietnam,Online,2025-06-13
301728,Benjamin King,garciaalex@example.com,Germany,Online,2023-02-18
301729,Mary Miller,williamslarry@example.org,China,Retail,2023-07-23
301730,Joseph Rivas,hcastaneda@example.com,Vietnam,Corporate,2025-02-17
301731,Dr. Andrea Oliver MD,drew34@example.net,United Kingdom,Retail,2025-03-30
301732,Elizabeth Green,wendyclark@example.org,Germany,Retail,2025-02-20
301733,John Joyce,tuckersheila@example.net,Brazil,Retail,2021-01-14
301734,Janet Miller,sgarcia@example.org,China,Retail,2021-03-01
301735,Shawn Patton,aguilarkyle@example.org,Germany,Corporate,2024-08-13
301736,John Dillon,tarameyer@example.net,Germany,Retail,2025-08-24
301737,Casey Ferguson,logan71@example.net,Canada,Online,2021-02-08
301738,Samuel Richardson,bphillips@example.org,France,Wholesale,2021-09-24
301739,Richard Miller,hturner@example.net,United Kingdom,Retail,2023-09-10
301740,Kenneth Mitchell,,China,Wholesale,2025-08-05
301741,David Mora,,Canada,Corporate,2025-01-18
301742,Jasmine Russell,lisa52@example.com,France,Retail,2022-10-31
301743,Nancy Barry,taylormichael@example.com,Australia,Wholesale,2021-07-17
301744,Michael Silva,abigail56@example.com,Germany,Online,2024-04-07
301745,Vicki Harper,johnsondaniel@example.net,United States,,2023-09-08
301746,Jerry Crosby,xclark@example.net,Vietnam,,2024-03-02
301747,William West,bryantpeter@example.org,United Kingdom,,2022-02-22
301748,Jacob Green,alvarezelizabeth@example.org,Mexico,Corporate,2024-06-19
301749,Dr. Ashley Walker DVM,ahicks@example.org,United Kingdom,Retail,2022-02-18
301750,Kayla Strickland,mcdowelladam@example.net,Japan,Retail,2021-12-19
301751,Joshua Brown,vanessa17@example.org,United Kingdom,Online,2025-07-26
301752,Jason Lee,martinezmolly@example.net,Mexico,,2023-05-07
301753,Juan White,justinherrera@example.com,France,Online,2021-06-21
301754,Corey Cooke,anthony41@example.org,France,Retail,2022-04-19
301755,Jodi Lang,nathancasey@example.net,United Kingdom,Retail,2024-04-18
301756,Michael Mckenzie,james72@example.org,Australia,Wholesale,2021-03-29
301757,Bonnie Petersen,oroberts@example.net,Brazil,Retail,2024-06-29
301758,John Hooper,bwarren@example.org,Brazil,Retail,2025-05-06
301759,Benjamin Jacobson,howellrenee@example.net,Vietnam,Retail,2025-04-19
301760,Billy Cook,kristindixon@example.org,Brazil,Online,2025-05-19
301761,John Ortiz,oroberts@example.org,United Kingdom,Retail,2025-04-24
301762,Martin Craig,andrewwalker@example.com,Canada,Online,2023-06-02
301763,Maria Donaldson,stevenrichards@example.org,Brazil,Online,2023-02-25
301764,Rodney Oliver,pking@example.net,Australia,Retail,2024-01-02
301765,Emma Rivera,susan75@example.net,Vietnam,Online,2022-09-04
301766,Alisha Malone,barbaradoyle@example.com,Vietnam,Wholesale,2023-07-11
301767,Mark Norris,patricia89@example.net,China,Wholesale,2023-09-05
301768,Nicholas Price,ostevens@example.com,Japan,Corporate,2022-10-23
301769,Steven Miller,douglas61@example.org,United States,Retail,2024-11-06
301770,Elizabeth Nolan,taylorjeffrey@example.org,Germany,Corporate,2022-10-03
301771,Nathan Gilbert,daniellesweeney@example.com,Mexico,Retail,2023-03-23
301772,Ryan Heath,,Vietnam,Corporate,2022-01-04
301773,Cynthia Taylor,grant48@example.org,Vietnam,Retail,2023-04-28
301774,Jesse Martinez,cortezmatthew@example.com,United States,Retail,2024-07-01
301775,George Ellis,cruzmary@example.net,India,Wholesale,2023-09-01
301776,Donald Wood,allenkathryn@example.org,Japan,Wholesale,2024-09-16
301777,Gail Greene,howard31@example.com,Australia,Online,2023-12-13
301778,Brenda Hughes,ramirezrhonda@example.org,Mexico,Online,2023-11-12
301779,Taylor Vaughn,ramoscory@example.com,Germany,Retail,2023-09-09
301780,Sandra Johnson,russellamber@example.org,United States,Online,2025-06-03
301781,David Thompson,nreyes@example.com,India,Wholesale,2025-03-10
301782,Jennifer Andersen,,France,Online,2024-12-15
301783,Elizabeth Deleon,adrian20@example.com,United States,Wholesale,2023-08-06
301784,Ashley Allen,jasonmontgomery@example.com,United States,Online,2021-02-20
301785,Antonio Brown,whitebonnie@example.com,Brazil,Retail,2023-09-08
301786,Clinton Peterson,holly18@example.net,India,Retail,2022-10-25
301787,Ellen Acosta,jeremymitchell@example.com,Japan,Corporate,2022-07-04
301788,Breanna Young,dcurtis@example.com,India,Wholesale,2024-04-19
301789,Angela Rivera,scott43@example.com,Japan,Retail,2025-03-30
301790,Lisa Landry,james91@example.org,Canada,Retail,2020-09-23
301791,Jessica Fisher,wmorgan@example.org,Vietnam,Corporate,2024-01-06
301792,Olivia Jones,bowersethan@example.org,Germany,Retail,2023-12-17
301793,Karen Brown,roblescolleen@example.org,Brazil,Corporate,2024-10-08
301794,Brian Mendoza,ojohnson@example.com,China,Retail,2021-04-29
301795,David Hernandez,wmartinez@example.net,Australia,Retail,2023-10-30
301796,Jamie Reid,deborah56@example.org,France,Retail,2021-06-10
301797,Dustin Hernandez,james00@example.net,India,Corporate,2025-03-22
301798,Patricia Sanchez,morganwarner@example.org,France,Corporate,2021-11-21
301799,Gregory Hopkins,njames@example.org,China,Retail,2021-09-13
301800,Kimberly Scott,mhopkins@example.net,France,,2025-07-08
301801,Benjamin Duke,samanthataylor@example.org,United Kingdom,Wholesale,2023-02-24
301802,Seth Olsen,frank66@example.com,Germany,Wholesale,2021-02-26
301803,Ricky Robinson,bryce27@example.org,China,Corporate,2021-08-01
301804,Gregory Rivers,tracydavenport@example.net,India,Retail,2025-08-18
301805,Jasmin Harrison,cgreen@example.net,Germany,Wholesale,2022-08-17
301806,Christopher Olsen,jean10@example.com,United States,Online,2022-02-17
301807,Aaron Gutierrez,tarabarnes@example.com,France,Online,2022-09-12
301808,Brian Cardenas,clinekatie@example.com,China,Retail,2023-05-02
301809,Cassie Duffy,jacqueline97@example.net,Australia,Retail,2025-01-16
301810,Shawn Delacruz,andersondaniel@example.com,United States,Wholesale,2024-07-20
301811,Stephanie Lopez,kellysnyder@example.net,Australia,Wholesale,2025-01-03
301812,Sarah Barnett,mitchellmichael@example.com,Brazil,Wholesale,2025-08-01
301813,Shawn Brooks,helen07@example.org,China,,2024-04-12
301814,Kendra Davis,jpeters@example.org,France,Retail,2021-09-06
301815,Shirley Steele,levi67@example.com,China,Wholesale,2021-08-18
301816,James Russell,,United Kingdom,Wholesale,2024-06-29
301817,Austin Taylor,anthonyavery@example.org,Germany,Corporate,2022-10-18
301818,Kelly Gordon,david48@example.org,United States,Online,2025-02-13
301819,Jenny Hayes,yjohnson@example.net,United Kingdom,Retail,2021-09-08
301820,Kimberly Sullivan,terrypatrick@example.com,Brazil,,2021-06-30
301821,Thomas Macdonald,andrewgalloway@example.com,Australia,,2023-11-12
301822,Amber Camacho,josewood@example.org,Germany,Corporate,2022-01-24
301823,Jacqueline Summers,,Vietnam,,2025-03-16
301824,Richard Schmidt,fernandezbrandon@example.net,France,,2022-08-15
301825,Nicole Moss,jonathan10@example.com,Mexico,Corporate,2024-01-05
301826,Gregory Cruz,charles35@example.org,Australia,Corporate,2020-12-21
301827,Denise Brewer,ucollins@example.com,India,Online,2023-04-11
301828,Marcus Smith,ublack@example.com,India,,2023-03-12
301829,Ryan Hayes,barry90@example.org,Japan,Retail,2022-01-27
301830,Mary Sullivan,timothygarcia@example.org,Japan,Wholesale,2025-02-08
301831,Jean Pollard,krodriguez@example.net,United Kingdom,Online,2021-03-13
301832,Jessica Riley,elizabethmoore@example.org,Vietnam,Corporate,2023-01-06
301833,Frank Johnson,nicholasscott@example.net,France,Online,2023-01-18
301834,Jennifer Gonzales,amywright@example.org,France,,2023-05-12
301835,Leslie Juarez,justinhughes@example.net,Mexico,Corporate,2025-08-07
301836,Ricardo Olson,jonesmark@example.com,United Kingdom,Wholesale,2021-05-17
301837,John Melton,briggskimberly@example.org,France,Corporate,2025-04-23
301838,Christine Santana,wwhite@example.com,Germany,Wholesale,2021-06-03
301839,Maria Scott,littlelisa@example.net,Brazil,Retail,2022-10-25
301840,Shaun Wood,ronald30@example.net,Vietnam,Online,2020-12-20
301841,Thomas Nichols,umartinez@example.org,Germany,,2022-12-31
301842,Courtney Grimes,stephanieleon@example.com,China,Retail,2023-11-10
301843,Nicole Martinez,donald27@example.net,Brazil,Wholesale,2022-12-11
301844,Aaron Morrison,ramoschristopher@example.org,Mexico,Wholesale,2023-03-09
301845,Scott Taylor,emily73@example.net,India,Corporate,2020-11-26
301846,Matthew Allison,gduke@example.net,Japan,Online,2025-06-26
301847,Stephanie Michael,xrodriguez@example.net,Japan,Retail,2024-11-01
301848,James Carrillo,mphillips@example.net,Germany,Retail,2023-09-18
301849,Scott Lee,allen95@example.org,United States,Wholesale,2024-04-12
301850,Diane Taylor,xfleming@example.org,India,Wholesale,2021-06-21
301851,Tina White,rileykathleen@example.org,India,Online,2024-07-25
301852,Judy Cox,timothy36@example.org,Germany,Corporate,2025-08-01
301853,Richard Willis,velezmark@example.net,Australia,Corporate,2024-06-22
301854,James Poole,robertjohnson@example.org,China,Wholesale,2024-05-03
301855,Kenneth Clark,megan59@example.com,United Kingdom,Online,2021-05-03
301856,Christina Flores,michaelkline@example.net,Australia,Corporate,2024-12-24
301857,Jamie Hudson,patrick86@example.net,United Kingdom,Wholesale,2021-08-07
301858,Ronald Burnett,mcdowellchristopher@example.com,Mexico,Wholesale,2022-08-08
301859,Jennifer Diaz,lanceryan@example.com,Australia,Wholesale,2024-02-16
301860,Carol Le,kellywilliams@example.org,India,Corporate,2024-12-15
301861,Mary Smith,fbeck@example.com,United States,Corporate,2024-02-10
301862,Alan Miller,hansenmatthew@example.org,Mexico,Retail,2023-12-31
301863,Brian Best II,kochheather@example.org,Japan,Corporate,2024-10-13
301864,Jason Rios,patrickmarquez@example.org,United Kingdom,Retail,2025-08-09
301865,Anthony Bowen,foxbrooke@example.org,Vietnam,Wholesale,2024-09-21
301866,Brian Smith,melissa80@example.org,India,Wholesale,2020-12-29
301867,Mrs. Melissa Ramirez,amy92@example.net,Mexico,Online,2023-04-19
301868,Crystal Mclean,cynthiabutler@example.org,Mexico,Corporate,2024-01-30
301869,Christopher Hendricks,huntlisa@example.org,Canada,Retail,2021-11-16
301870,Jessica Jones,kimberly47@example.org,India,Online,2025-08-03
301871,Connie Holder,johnsonmichael@example.net,France,Wholesale,2025-01-08
301872,Natalie Smith,mcrawford@example.net,France,Corporate,2025-05-25
301873,Veronica Davis,burgessdonald@example.com,Mexico,Corporate,2022-11-26
301874,Jason Boyer,todddale@example.com,United Kingdom,Online,2023-09-12
301875,Annette Simpson,ikane@example.net,China,Wholesale,2022-10-19
301876,Claire Mcintosh,qgardner@example.net,China,Retail,2023-04-27
301877,Matthew Koch,stevemorales@example.net,Australia,Retail,2022-06-14
301878,Jeffrey Robertson,hudsongwendolyn@example.com,Brazil,,2021-06-17
301879,James Montoya,jacobrangel@example.net,United States,Retail,2023-11-19
301880,Tracy Smith,beverly35@example.net,Canada,Retail,2024-01-17
301881,Glenn Woods,,Canada,Retail,2023-05-05
301882,Alexander Roberson,susan80@example.com,United States,Online,2024-11-04
301883,Michael Mcconnell,mejiadaniel@example.com,Brazil,,2020-10-23
301884,Chelsea Jones,brittanyrush@example.com,Canada,Retail,2022-04-24
301885,Brandon Patel,wongmckenzie@example.com,Japan,Online,2024-12-31
301886,Shane Ward,,United States,,2023-04-17
301887,Catherine Gould,dbailey@example.org,Brazil,Corporate,2022-01-05
301888,Patricia Lawrence,martinezjessica@example.org,United States,,2023-10-18
301889,Mathew Myers,snydergeorge@example.org,Vietnam,Wholesale,2022-05-13
301890,Haley Cowan,jeremylopez@example.net,United Kingdom,Corporate,2022-09-03
301891,Justin Cruz,smithstephanie@example.net,France,Wholesale,2021-09-19
301892,Robin Floyd,bcurtis@example.org,United Kingdom,,2021-08-23
301893,Joanne Allen,,Canada,Wholesale,2021-12-17
301894,Destiny Myers,rachel74@example.org,United Kingdom,Corporate,2021-02-15
301895,Katherine Clark,jon53@example.com,Germany,Wholesale,2024-04-07
301896,James Patterson,ggomez@example.org,Canada,Wholesale,2022-04-26
301897,Katie Buchanan,donnamcintosh@example.net,United Kingdom,Corporate,2023-12-30
301898,Christopher Butler,,Vietnam,Online,2023-05-26
301899,Allen Alvarado,hkennedy@example.com,Japan,Wholesale,2023-04-03
301900,Lisa Sanchez,,Canada,Wholesale,2020-09-08
301901,Darlene Sanchez,sshea@example.com,Japan,Corporate,2021-10-03
301902,Alexander Ramsey,luis05@example.net,Germany,Retail,2024-12-30
301903,Derrick Ford,williamsjames@example.org,Brazil,Corporate,2020-10-28
301904,Olivia Bradley,,Canada,Wholesale,2025-04-02
301905,Leslie Nelson,,Australia,Wholesale,2025-03-14
301906,Chad Hansen,daniel02@example.net,Vietnam,Wholesale,2025-04-16
301907,Willie Johnson,susandavis@example.org,India,Corporate,2024-02-25
301908,Brenda Marshall,kelsey33@example.com,United Kingdom,Wholesale,2022-05-20
301909,Erin Miller,rodriguezjohn@example.com,Canada,Wholesale,2023-10-07
301910,Sean Morales,,United Kingdom,Online,2023-07-18
301911,Jamie White,daniel08@example.com,Japan,Retail,2023-06-03
301912,Kristen Rhodes,kelly14@example.net,Mexico,Corporate,2023-02-22
301913,Rebecca Colon,richardsmario@example.org,Vietnam,Corporate,2024-12-06
301914,Elizabeth Poole,katelyn37@example.net,France,Corporate,2023-01-18
301915,Brandy Lopez,perryjames@example.com,China,,2020-10-27
301916,Ryan Singleton,maria56@example.net,Canada,Wholesale,2021-11-30
301917,Carol Coleman,thompsonroger@example.net,United States,Wholesale,2024-04-10
301918,William Pena,lmoore@example.net,India,Online,2021-12-14
301919,David Munoz,yallen@example.org,Mexico,Retail,2025-04-30
301920,Tiffany Graham,teverett@example.com,Germany,Corporate,2025-12-04
301921,Luis Lawrence,samanthamartinez@example.net,Germany,Online,2020-10-29
301922,Darren Lara,stephanielewis@example.org,United Kingdom,,2024-03-08
301923,Kristi Bernard,,France,Wholesale,2024-10-20
301924,Lawrence Allen,,United States,Wholesale,2021-06-05
301925,David Anderson,katie76@example.com,Brazil,Wholesale,2024-08-04
301926,Ashley Rivera,goodmancourtney@example.org,Canada,Online,2021-08-03
301927,Michelle Lucas,ryangilbert@example.org,India,Retail,2025-02-20
301928,Andrew Delgado,elizabethrichards@example.com,Mexico,Corporate,2025-03-29
301929,Erica Russell,frysharon@example.net,China,Wholesale,2021-04-04
301930,Toni Lamb,,Germany,Corporate,2021-04-19
301931,Michael Miller,simontracy@example.net,Canada,Corporate,2021-03-22
301932,Joshua Sanders,buchananscott@example.net,Australia,Corporate,2021-06-11
301933,Ashley Johnson,annettefleming@example.com,United States,Wholesale,2022-12-19
301934,Hannah Larson,brooksjames@example.com,United Kingdom,Retail,2020-09-01
301935,Robert Thompson,kimberlybennett@example.net,Canada,Online,2022-01-13
301936,Louis Eaton DDS,dana02@example.net,United Kingdom,Retail,2021-11-19
301937,Philip Williams,nelsoncassandra@example.net,Germany,Corporate,2022-03-31
301938,Michael Stevens,kenneth18@example.net,France,Wholesale,2024-08-10
301939,Jeff Wagner,jonesjohn@example.net,United States,Wholesale,2024-04-13
301940,Benjamin Savage,craig34@example.com,Mexico,,2023-12-28
301941,Caitlin Smith,amandapayne@example.com,Canada,Wholesale,2020-12-18
301942,Ray Singh,keithemily@example.net,Germany,Retail,2024-08-23
301943,Jennifer Perry,youngannette@example.net,Australia,Retail,2021-04-09
301944,Meredith Mooney,dburke@example.net,China,Corporate,2024-01-25
301945,Maria Patterson,brandonjohnson@example.org,France,Retail,2023-03-20
301946,Ariel Williams,dgentry@example.org,India,Corporate,2021-01-25
301947,Jacob Bauer,dalton37@example.org,Australia,Corporate,2022-10-31
301948,Brian Norman,deanlauren@example.com,Japan,Online,2023-04-24
301949,Jennifer Kennedy,ycooper@example.org,United Kingdom,Wholesale,2022-06-22
301950,Jonathan Young,znavarro@example.org,United States,Wholesale,2023-08-31
301951,Kathryn Brady,wallen@example.com,China,Retail,2024-02-08
301952,Pamela James,bstephens@example.com,Mexico,Corporate,2021-03-13
301953,Brett Stephens,cburgess@example.org,France,Online,2022-06-25
301954,Matthew Love,elizabeth14@example.com,United Kingdom,Corporate,2024-04-23
301955,Casey Coleman,aaronbean@example.org,Japan,Wholesale,2024-08-07
301956,Richard Sutton,conniegarcia@example.org,Germany,Online,2021-01-08
301957,Kyle Mooney,aclark@example.com,Vietnam,Corporate,2022-02-21
301958,Jasmine Bennett,ewatkins@example.org,France,Retail,2023-01-23
