customer_id,customer_name,email,country,segment,signup_date,order_count,first_order_date,last_order_date,has_orders,signup_to_first_order_days,signup_order_date_status
301540,Miranda Cooper,danderson@example.org,France,Online,01-09-2023,3,24-03-2024,22-02-2026,TRUE,205,Valid
301541,Dennis Smith,gillmary@example.com,China,Online,09-09-2023,4,12-07-2024,21-07-2025,TRUE,307,Valid
301542,Lisa Webb,carlsonblake@example.net,Australia,Wholesale,16-11-2020,8,12-12-2020,24-06-2026,TRUE,26,Valid
301543,Lisa Fernandez,michelle11@example.org,Australia,Online,29-03-2024,5,09-04-2025,06-06-2026,TRUE,376,Valid
301544,Rita Gray,rogersjoshua@example.com,United Kingdom,,26-01-2024,1,12-08-2024,12-08-2024,TRUE,199,Valid
301545,Robert Allen,rodriguezdiana@example.org,Brazil,,21-06-2023,2,29-04-2024,08-08-2025,TRUE,313,Valid
301546,Michael Huerta,andrewperez@example.com,Vietnam,Corporate,21-02-2022,2,26-07-2022,11-02-2023,TRUE,155,Valid
301547,Trevor Cox,kenneth08@example.net,Germany,Online,21-01-2024,4,07-02-2024,05-07-2026,TRUE,17,Valid
301548,Tamara Woodard,wallacebryan@example.com,United Kingdom,Retail,14-02-2025,8,19-03-2025,16-07-2026,TRUE,33,Valid
301549,Laura Daniel,robert76@example.com,Brazil,Retail,24-05-2024,4,03-01-2025,09-07-2026,TRUE,224,Valid
301550,David Warner,xlivingston@example.org,Japan,Wholesale,29-04-2021,1,18-08-2025,18-08-2025,TRUE,1572,Valid
301551,James Singh,allen57@example.net,Canada,Online,18-07-2025,2,19-11-2025,24-12-2025,TRUE,124,Valid
301552,Terry Black,riveralisa@example.com,Vietnam,Corporate,14-03-2025,5,01-07-2025,29-12-2025,TRUE,109,Valid
301553,David Calderon,bradley81@example.net,Mexico,Wholesale,05-11-2021,4,01-12-2021,27-04-2024,TRUE,26,Valid
301554,Adam Gardner,smithjavier@example.org,Japan,Corporate,31-10-2023,2,22-08-2024,02-04-2025,TRUE,296,Valid
301555,Amy Yang DDS,michaeljohnson@example.com,Canada,,17-08-2023,9,12-04-2024,27-07-2026,TRUE,239,Valid
301556,Pamela Stevens,ashley95@example.org,Germany,Online,11-05-2022,9,11-09-2022,10-04-2026,TRUE,123,Valid
301557,Samantha Costa,williamsjennifer@example.com,Australia,Online,13-12-2024,3,19-02-2025,30-09-2025,TRUE,68,Valid
301558,Julie Stark,qmichael@example.com,Brazil,Corporate,17-11-2020,3,08-10-2022,26-04-2025,TRUE,690,Valid
301559,Mark Crane,floresjulie@example.net,France,Wholesale,14-12-2021,0,,,FALSE,,Cannot Determine
301560,Gary Palmer,grantcrystal@example.org,Japan,Corporate,27-01-2022,3,03-01-2024,21-03-2025,TRUE,706,Valid
301561,Hannah Bell,,Canada,,03-04-2024,1,10-05-2026,10-05-2026,TRUE,767,Valid
301562,Jared Camacho,edward79@example.com,France,Retail,22-06-2024,4,19-11-2024,17-04-2026,TRUE,150,Valid
301563,Jamie Young,agarcia@example.org,Brazil,Corporate,04-12-2020,5,24-06-2021,07-06-2026,TRUE,202,Valid
301564,Jermaine Phillips,katherinewinters@example.com,Vietnam,Corporate,19-03-2022,3,13-11-2024,25-09-2025,TRUE,970,Valid
301565,Robert Brown,anthony53@example.net,Brazil,Online,29-09-2020,5,27-04-2023,19-03-2026,TRUE,940,Valid
301566,Michael Walters,hendersonlisa@example.com,France,Retail,07-09-2020,5,13-05-2022,07-04-2025,TRUE,613,Valid
301567,Jeremiah Brown,haroldturner@example.org,France,Wholesale,12-10-2022,5,05-03-2023,24-05-2026,TRUE,144,Valid
301568,Jeremy Baker,,United Kingdom,Online,21-11-2021,3,15-03-2022,14-07-2026,TRUE,114,Valid
301569,Robert Benson,usilva@example.net,China,Corporate,29-06-2022,8,28-04-2023,03-04-2026,TRUE,303,Valid
301570,Nancy Blake,,Germany,Corporate,19-12-2022,3,13-11-2023,28-11-2024,TRUE,329,Valid
301571,Daniel Rivera,spencerjames@example.com,Japan,Retail,25-11-2024,1,26-05-2026,26-05-2026,TRUE,547,Valid
301572,Mark Hansen MD,brookstaylor@example.org,France,Online,25-03-2024,2,03-04-2025,20-10-2025,TRUE,374,Valid
301573,Melissa Abbott PhD,weaverjohn@example.org,Germany,Wholesale,07-08-2025,3,21-07-2025,18-02-2026,TRUE,-17,First Order Before Signup
301574,Cody Johnson,ryan33@example.org,Canada,Wholesale,09-10-2024,6,03-02-2025,16-06-2026,TRUE,117,Valid
301575,Michael Hale,kristianderson@example.net,Germany,,30-11-2024,10,01-01-2025,02-02-2026,TRUE,32,Valid
301576,David Lopez,marcohines@example.com,Australia,Corporate,27-08-2025,4,19-12-2025,16-06-2026,TRUE,114,Valid
301577,Julia Williamson,jonathangonzales@example.org,Australia,Wholesale,03-05-2025,4,17-07-2025,21-05-2026,TRUE,75,Valid
301578,Courtney Nichols,denise02@example.org,India,Online,10-10-2023,4,05-03-2024,21-08-2025,TRUE,147,Valid
301579,Brandon Barker,brownchristina@example.org,United States,Online,04-02-2024,2,30-04-2024,12-07-2024,TRUE,86,Valid
301580,Douglas Taylor,troy19@example.net,Mexico,Retail,20-06-2024,3,08-03-2025,06-02-2026,TRUE,261,Valid
301581,Alexa Chambers,lori15@example.com,Vietnam,Online,17-04-2023,5,22-06-2023,18-11-2025,TRUE,66,Valid
301582,James Melendez,kmorris@example.net,Australia,Retail,12-02-2024,6,26-02-2024,12-01-2026,TRUE,14,Valid
301583,Juan Walker,,Mexico,Online,17-09-2023,6,01-10-2023,01-01-2026,TRUE,14,Valid
301584,Christopher Ayala,uhaney@example.org,United Kingdom,Wholesale,03-08-2025,5,12-09-2025,28-07-2026,TRUE,40,Valid
301585,John Robinson DVM,gtanner@example.net,United States,Wholesale,26-03-2025,2,25-07-2025,24-11-2025,TRUE,121,Valid
301586,Jennifer Evans,zjohnson@example.com,Japan,Corporate,19-06-2025,4,16-08-2025,08-06-2026,TRUE,58,Valid
301587,Amy Gray,rogerslawrence@example.net,Brazil,Retail,06-09-2020,6,15-10-2020,28-02-2026,TRUE,39,Valid
301588,Mark Miller,bowmankylie@example.com,France,Wholesale,08-03-2023,1,25-05-2024,25-05-2024,TRUE,444,Valid
301589,Jon Smith,wkennedy@example.com,Mexico,Online,21-04-2024,3,24-11-2024,03-08-2025,TRUE,217,Valid
301590,Jason Watson,wilkinsonrussell@example.org,France,Online,13-03-2023,4,21-12-2023,24-02-2026,TRUE,283,Valid
301591,Michael Lee,cynthia64@example.com,Vietnam,Wholesale,25-09-2020,3,05-07-2023,26-05-2026,TRUE,1013,Valid
301592,Jerome Edwards,nbrewer@example.org,Mexico,Corporate,23-04-2024,4,02-05-2024,03-06-2026,TRUE,9,Valid
301593,Kevin Carrillo,igoodman@example.net,India,Online,12-04-2023,5,17-06-2023,14-11-2025,TRUE,66,Valid
301594,Rachel Scott DVM,vjohnson@example.net,Japan,Retail,20-01-2022,2,15-03-2022,06-04-2025,TRUE,54,Valid
301595,Alexis Campbell,douglasbutler@example.com,Australia,Retail,08-02-2025,4,24-04-2025,06-06-2026,TRUE,75,Valid
301596,Patrick Hester,patricia12@example.org,Canada,Retail,23-02-2022,5,25-01-2023,05-06-2024,TRUE,336,Valid
301597,Michele Gilmore,guerrerorenee@example.com,China,Corporate,13-06-2021,3,31-01-2023,27-02-2026,TRUE,597,Valid
301598,Gina King,lyonsian@example.com,Australia,Retail,29-09-2023,3,06-05-2024,26-03-2026,TRUE,220,Valid
301599,Tamara Martin,lisastanton@example.net,Germany,Corporate,06-11-2022,8,15-01-2023,07-02-2026,TRUE,70,Valid
301600,Elizabeth Serrano,matthewespinoza@example.net,India,Retail,29-03-2025,4,26-07-2025,16-07-2026,TRUE,119,Valid
301601,Ryan Schroeder MD,jamiefox@example.net,China,Corporate,03-09-2023,5,11-04-2023,17-02-2026,TRUE,-145,First Order Before Signup
301602,Matthew Kaufman,carlos80@example.com,Japan,Online,28-11-2023,3,14-04-2024,17-11-2025,TRUE,138,Valid
301603,Mrs. Miranda Johnston,richard79@example.net,Brazil,Retail,25-02-2024,5,27-02-2024,03-03-2025,TRUE,2,Valid
301604,Denise Johnson,zachary79@example.com,Canada,Retail,07-05-2023,5,21-02-2024,27-08-2025,TRUE,290,Valid
301605,Cheryl Gregory,tashachase@example.com,Japan,Online,03-07-2023,2,04-08-2024,01-03-2025,TRUE,398,Valid
301606,Bryan Franco,berrydonald@example.org,Australia,,08-06-2021,4,15-06-2023,12-04-2026,TRUE,737,Valid
301607,Brett Morris,jessica86@example.com,Australia,Corporate,02-08-2022,1,19-02-2023,19-02-2023,TRUE,201,Valid
301608,Kelly Ross,karen57@example.com,Canada,Corporate,26-04-2022,6,03-11-2022,18-07-2026,TRUE,191,Valid
301609,Dawn Jordan,,India,Corporate,01-03-2021,3,08-03-2021,11-04-2023,TRUE,7,Valid
301610,Jennifer Schmidt,kellybrown@example.org,Vietnam,Retail,09-05-2022,2,03-09-2024,03-02-2025,TRUE,848,Valid
301611,Frederick Moore,michelle41@example.net,Australia,,27-09-2022,1,24-02-2026,24-02-2026,TRUE,1246,Valid
301612,Edward Thomas,jamesrussell@example.net,Canada,Retail,11-08-2023,2,25-01-2024,13-11-2025,TRUE,167,Valid
301613,Reginald Copeland,ucamacho@example.org,United Kingdom,Retail,27-08-2025,2,16-04-2026,23-06-2026,TRUE,232,Valid
301614,Jennifer Williams,lisa42@example.org,France,Retail,05-12-2022,5,23-09-2023,07-03-2026,TRUE,292,Valid
301615,Christopher Salinas,,Australia,Corporate,25-03-2023,2,01-05-2023,09-06-2023,TRUE,37,Valid
301616,Lee Salas,lewiselizabeth@example.org,India,Wholesale,04-05-2023,2,29-12-2023,19-07-2026,TRUE,239,Valid
301617,Austin Lawson,kparrish@example.com,Canada,Corporate,02-08-2023,2,27-01-2024,07-10-2025,TRUE,178,Valid
301618,William Peters,clarkpaul@example.com,Japan,Wholesale,04-05-2021,2,16-04-2023,29-09-2024,TRUE,712,Valid
301619,Thomas Marshall,,Japan,Corporate,19-04-2023,4,21-07-2024,08-07-2026,TRUE,459,Valid
301620,Alexis Morris,ashleyrhodes@example.com,Germany,Online,08-08-2025,7,12-09-2025,03-04-2026,TRUE,35,Valid
301621,Kimberly Taylor,,Japan,Retail,03-08-2023,2,20-11-2023,12-10-2025,TRUE,109,Valid
301622,Shane Gates,taragomez@example.net,Vietnam,Wholesale,12-02-2021,7,05-05-2022,13-12-2025,TRUE,447,Valid
301623,Evelyn Ramirez,mcdonaldmegan@example.org,United States,Corporate,01-09-2023,6,03-03-2024,25-06-2026,TRUE,184,Valid
301624,Patrick Ortega,,India,Wholesale,13-11-2020,3,21-05-2024,20-08-2025,TRUE,1285,Valid
301625,Travis Douglas,palmerronald@example.com,China,Online,24-06-2022,1,16-09-2025,16-09-2025,TRUE,1180,Valid
301626,Mikayla Harris,maryflores@example.net,Germany,Online,19-08-2025,5,21-11-2025,24-07-2026,TRUE,94,Valid
301627,Jose Pace,duncanerik@example.net,Vietnam,Retail,07-04-2023,5,27-05-2023,15-11-2024,TRUE,50,Valid
301628,Steven Johnson,jennifer69@example.com,Vietnam,Retail,30-06-2024,4,27-01-2025,02-02-2026,TRUE,211,Valid
301629,John Reilly,coreyhendrix@example.org,Vietnam,Retail,29-06-2021,3,05-08-2021,07-03-2026,TRUE,37,Valid
301630,Christopher Garza,watsontina@example.net,Japan,Corporate,29-02-2024,1,27-08-2024,27-08-2024,TRUE,180,Valid
301631,Ann Fernandez,kenneththomas@example.com,India,Online,12-04-2025,3,17-05-2025,09-04-2026,TRUE,35,Valid
301632,Kristine Perry,mahoneysarah@example.org,China,Corporate,12-10-2024,5,26-04-2025,12-07-2026,TRUE,196,Valid
301633,Connie Wells,lweber@example.org,Germany,Corporate,01-05-2021,5,19-06-2021,09-09-2024,TRUE,49,Valid
301634,Crystal Shelton,johnsonlisa@example.com,United Kingdom,Online,26-07-2025,5,05-09-2025,21-03-2026,TRUE,41,Valid
301635,Robert Weaver,jbrown@example.com,Canada,Retail,31-03-2022,7,29-06-2023,05-05-2026,TRUE,455,Valid
301636,Ms. Michele Jones,ufisher@example.com,Brazil,Wholesale,17-09-2024,2,24-12-2024,24-04-2026,TRUE,98,Valid
301637,Virginia Johns,cameronkaitlyn@example.com,India,Corporate,04-09-2021,4,04-10-2022,16-02-2026,TRUE,395,Valid
301638,Austin Snyder,grantkevin@example.net,Germany,Retail,27-03-2023,6,21-06-2024,12-06-2026,TRUE,452,Valid
301639,Lori Jackson,williampierce@example.com,Mexico,Wholesale,08-08-2025,3,31-08-2025,15-02-2026,TRUE,23,Valid
301640,Shannon Chung,jross@example.org,India,Online,20-09-2022,5,15-10-2022,01-06-2026,TRUE,25,Valid
301641,Catherine Walls,chenmatthew@example.org,China,Corporate,20-08-2023,4,02-08-2025,30-05-2026,TRUE,713,Valid
301642,Ariel Hebert,,Japan,Online,27-05-2023,8,22-03-2024,06-04-2026,TRUE,300,Valid
301643,Robert Banks,zsmith@example.com,Japan,Corporate,21-03-2023,7,16-10-2023,29-04-2026,TRUE,209,Valid
301644,Linda Marks,gibsondavid@example.com,Vietnam,Online,29-03-2024,3,18-06-2025,30-12-2025,TRUE,446,Valid
301645,Brianna Tran,jeffreywhitehead@example.net,Japan,Retail,24-07-2024,0,,,FALSE,,Cannot Determine
301646,Mary Lawson,pmorse@example.net,Brazil,,24-12-2023,6,07-03-2024,20-02-2026,TRUE,74,Valid
301647,Garrett Dixon,yatkins@example.net,Vietnam,,31-03-2022,2,28-02-2026,28-02-2026,TRUE,1430,Valid
301648,Cheryl Gomez MD,vramos@example.org,China,Retail,27-12-2024,1,09-05-2026,09-05-2026,TRUE,498,Valid
301649,Mary Hobbs,morrismatthew@example.org,China,Corporate,29-06-2024,6,05-08-2024,04-10-2025,TRUE,37,Valid
301650,Jessica Stein,,Australia,Wholesale,27-01-2024,3,05-02-2025,13-07-2026,TRUE,375,Valid
301651,Nancy Black,jose45@example.net,China,,03-10-2023,4,20-01-2024,14-03-2026,TRUE,109,Valid
301652,Billy Brown,ptapia@example.net,Mexico,Corporate,09-05-2023,3,22-06-2023,02-12-2025,TRUE,44,Valid
301653,Darrell Wong,melissa36@example.net,Germany,Retail,05-03-2021,6,25-04-2022,16-05-2025,TRUE,416,Valid
301654,Mark Long,manningbrandi@example.com,Vietnam,Retail,13-08-2025,8,20-08-2025,29-06-2026,TRUE,7,Valid
301655,Jeremy Brown,jessebeltran@example.net,France,Wholesale,20-01-2025,3,24-02-2025,01-09-2025,TRUE,35,Valid
301656,Edgar Jenkins,sandrews@example.org,Japan,Corporate,31-12-2021,8,11-02-2022,26-11-2025,TRUE,42,Valid
301657,Sabrina Henderson DVM,lisa16@example.org,United Kingdom,Wholesale,28-03-2025,6,29-05-2025,22-06-2026,TRUE,62,Valid
301658,Karen Chang,mistykelly@example.com,United States,Wholesale,09-05-2025,10,30-05-2025,23-07-2026,TRUE,21,Valid
301659,Caitlin Kent,elainehall@example.net,United States,Corporate,30-06-2022,6,04-08-2022,19-07-2026,TRUE,35,Valid
301660,Natalie Page,annettedavis@example.net,Japan,Retail,19-08-2022,4,05-12-2022,02-10-2025,TRUE,108,Valid
301661,Elizabeth Martin,jeremyevans@example.com,Brazil,Online,04-07-2022,3,08-08-2024,29-05-2026,TRUE,766,Valid
301662,Andrea Reed,amanda96@example.com,China,Wholesale,08-12-2024,3,02-05-2025,04-03-2026,TRUE,145,Valid
301663,Daniel Carter,tbradford@example.com,Brazil,,13-10-2020,4,08-10-2021,01-08-2026,TRUE,360,Valid
301664,Haley Chen,amy17@example.com,Brazil,Online,10-08-2022,4,03-04-2023,20-02-2026,TRUE,236,Valid
301665,Lisa Coleman,asmith@example.org,United Kingdom,Wholesale,14-05-2024,3,30-07-2024,16-10-2025,TRUE,77,Valid
301666,Matthew Sullivan,brewersherri@example.org,Australia,Online,24-02-2025,3,08-07-2025,24-02-2026,TRUE,134,Valid
301667,Sara Contreras,dhale@example.net,Australia,Online,21-10-2021,4,26-06-2022,11-03-2026,TRUE,248,Valid
301668,Christina Tucker,vroberts@example.org,India,Online,14-08-2023,4,07-06-2024,19-07-2025,TRUE,298,Valid
301669,Beth Sullivan,tashatownsend@example.org,United States,Wholesale,16-08-2023,6,26-08-2023,24-01-2026,TRUE,10,Valid
301670,Samuel Bailey,andrewsdebbie@example.com,United Kingdom,Online,21-09-2024,5,11-10-2024,19-12-2025,TRUE,20,Valid
301671,Justin Lopez,hchavez@example.net,China,Corporate,14-03-2024,0,,,FALSE,,Cannot Determine
301672,Jennifer Cisneros MD,julie34@example.org,Canada,Retail,24-05-2024,3,21-08-2024,15-06-2026,TRUE,89,Valid
301673,Brandy Sweeney,dennishale@example.org,Germany,Retail,20-09-2024,3,19-10-2025,19-03-2026,TRUE,394,Valid
301674,Amanda Yoder,jessicastanton@example.net,Australia,Wholesale,03-01-2022,6,29-07-2022,15-12-2025,TRUE,207,Valid
301675,Hunter Yang,wellsshaun@example.org,Mexico,Corporate,08-10-2021,3,08-12-2022,19-11-2025,TRUE,426,Valid
301676,Desiree Powell,kelly92@example.org,Brazil,Wholesale,20-04-2022,2,01-11-2022,15-03-2025,TRUE,195,Valid
301677,Amy Torres,,United States,Corporate,21-11-2021,4,04-05-2022,18-05-2024,TRUE,164,Valid
301678,Robin Rodriguez,wsanchez@example.org,United Kingdom,,13-05-2021,6,25-08-2021,17-02-2025,TRUE,104,Valid
301679,Kevin Christensen,oenglish@example.com,United States,Wholesale,25-07-2022,7,28-09-2022,31-07-2026,TRUE,65,Valid
301680,Margaret Tucker,qbennett@example.org,Brazil,,12-06-2022,2,17-12-2023,06-01-2026,TRUE,553,Valid
301681,Daniel Garrison,aaron25@example.com,Canada,Retail,27-02-2022,2,04-01-2024,28-01-2026,TRUE,676,Valid
301682,Christine Zuniga,,Canada,,25-12-2020,6,05-05-2021,16-11-2024,TRUE,131,Valid
301683,Thomas Perez,,Vietnam,Online,26-01-2023,3,08-09-2023,10-07-2025,TRUE,225,Valid
301684,Desiree Simon,brookstimothy@example.net,Japan,Corporate,29-12-2020,4,27-08-2023,25-10-2025,TRUE,971,Valid
301685,Brandon Green,dfox@example.net,United States,Wholesale,23-10-2024,3,15-02-2025,01-02-2026,TRUE,115,Valid
301686,Cesar Watts,alexis54@example.org,United Kingdom,Wholesale,13-10-2024,4,18-01-2025,11-11-2025,TRUE,97,Valid
301687,Jessica Palmer,,Germany,Online,13-11-2022,5,13-07-2023,24-04-2026,TRUE,242,Valid
301688,Michael Castillo,christopherharris@example.org,Brazil,Retail,03-12-2020,5,25-09-2021,28-12-2025,TRUE,296,Valid
301689,Danielle Hamilton,gjackson@example.org,India,,15-04-2022,6,16-09-2022,15-07-2026,TRUE,154,Valid
301690,Kimberly Davis,umccoy@example.com,France,Retail,04-02-2023,7,03-02-2024,22-08-2025,TRUE,364,Valid
301691,Jesse Brown,thomasronald@example.net,Mexico,Wholesale,03-03-2022,6,18-07-2022,12-02-2026,TRUE,137,Valid
301692,Robert Jones,harold30@example.com,Germany,Wholesale,12-12-2023,4,01-02-2025,08-03-2026,TRUE,417,Valid
301693,Anthony Haley,psawyer@example.net,United States,Wholesale,30-10-2020,2,07-02-2026,19-02-2026,TRUE,1926,Valid
301694,Alicia Nguyen,,France,Retail,17-05-2025,2,14-08-2025,25-10-2025,TRUE,89,Valid
301695,Jamie Castillo,edwardsjonathan@example.net,United Kingdom,Online,10-02-2022,4,01-09-2022,20-07-2024,TRUE,203,Valid
301696,Brandon Heath,norozco@example.net,Germany,Corporate,11-08-2023,3,20-10-2023,02-02-2026,TRUE,70,Valid
301697,Samuel Ramirez,esparzajesse@example.net,Germany,Online,06-04-2023,1,29-07-2026,29-07-2026,TRUE,1210,Valid
301698,Amber Gray,daviselizabeth@example.net,China,Wholesale,26-04-2021,3,13-02-2024,13-02-2026,TRUE,1023,Valid
301699,Ashley Clark,jason91@example.org,China,Online,14-06-2024,2,20-09-2025,06-04-2026,TRUE,463,Valid
301700,Christopher Gray,hoganeric@example.net,United States,Corporate,21-10-2021,1,20-03-2023,20-03-2023,TRUE,515,Valid
301701,Scott Shelton,david42@example.net,Mexico,Online,27-08-2023,5,28-10-2023,04-03-2026,TRUE,62,Valid
301702,Elizabeth Ramos,thompsonbrandy@example.com,Vietnam,Wholesale,30-08-2022,2,12-04-2024,01-08-2025,TRUE,591,Valid
301703,Patrick Blair,john77@example.net,Vietnam,Wholesale,24-10-2022,0,,,FALSE,,Cannot Determine
301704,Destiny Berry,gregory73@example.com,Brazil,Retail,10-03-2025,2,29-04-2026,13-06-2026,TRUE,415,Valid
301705,Felicia Thompson,zholden@example.com,France,Corporate,09-09-2022,3,13-12-2023,07-06-2026,TRUE,460,Valid
301706,Andrea Freeman,xhorne@example.org,United Kingdom,Online,25-09-2024,10,23-12-2024,24-05-2026,TRUE,89,Valid
301707,Lisa Butler,daniel75@example.org,Canada,,09-01-2025,6,14-02-2025,01-07-2026,TRUE,36,Valid
301708,Melissa Moore,rwaters@example.com,United Kingdom,Corporate,29-11-2021,2,01-05-2022,12-07-2022,TRUE,153,Valid
301709,David Clark,omartinez@example.net,India,Online,02-11-2022,4,27-03-2023,15-10-2025,TRUE,145,Valid
301710,David Roberts,lsnyder@example.org,Mexico,Wholesale,03-06-2023,4,26-07-2023,13-08-2025,TRUE,53,Valid
301711,Brad Davidson,vtapia@example.net,Mexico,Corporate,25-02-2022,7,06-03-2022,24-02-2026,TRUE,9,Valid
301712,Devon Bentley,robert58@example.net,India,Corporate,26-05-2023,2,03-12-2024,28-02-2025,TRUE,557,Valid
301713,Allison Glover,jcross@example.com,China,Corporate,23-10-2022,2,28-03-2024,18-04-2026,TRUE,522,Valid
301714,Cynthia Franklin,perrymichael@example.org,Mexico,Wholesale,29-06-2023,4,25-08-2023,18-07-2025,TRUE,57,Valid
301715,Ashley Prince,heatherdavis@example.org,Germany,Online,13-01-2024,4,02-06-2024,05-03-2026,TRUE,141,Valid
301716,Kara Gray,xvazquez@example.org,Mexico,Retail,12-10-2020,2,08-11-2020,13-05-2022,TRUE,27,Valid
301717,Louis Olsen,petersdonald@example.net,Mexico,Online,18-05-2025,0,,,FALSE,,Cannot Determine
301718,Carlos Martinez,raymond39@example.com,Germany,Retail,15-01-2022,5,28-04-2022,28-05-2026,TRUE,103,Valid
301719,Clinton Day,kaitlynfrey@example.net,Germany,Retail,30-07-2024,6,06-10-2024,28-04-2026,TRUE,68,Valid
301720,Elizabeth Christensen,sallylee@example.org,Vietnam,Corporate,27-06-2021,2,12-07-2021,12-01-2024,TRUE,15,Valid
301721,Lauren Drake,,Germany,Corporate,18-12-2022,3,15-09-2024,19-11-2025,TRUE,637,Valid
301722,Wendy Rodriguez,ypark@example.net,United States,Corporate,12-03-2023,2,19-06-2023,27-07-2024,TRUE,99,Valid
301723,Marc Hayes,jenkinspamela@example.org,Mexico,,15-02-2022,5,08-10-2022,16-07-2026,TRUE,235,Valid
301724,Brian Garcia,wrodriguez@example.net,China,Retail,03-10-2021,7,15-10-2022,03-04-2026,TRUE,377,Valid
301725,Nathan Bradley,jessica01@example.org,France,Online,20-10-2020,5,09-05-2022,26-03-2026,TRUE,566,Valid
301726,Dillon Alvarez,qwhitaker@example.org,India,Wholesale,18-10-2021,4,15-04-2022,08-07-2026,TRUE,179,Valid
301727,Robert Campbell,christopher01@example.com,Vietnam,Online,13-06-2025,5,13-07-2025,05-07-2026,TRUE,30,Valid
301728,Benjamin King,garciaalex@example.com,Germany,Online,18-02-2023,4,19-05-2023,13-03-2026,TRUE,90,Valid
301729,Mary Miller,williamslarry@example.org,China,Retail,23-07-2023,4,01-08-2023,22-05-2026,TRUE,9,Valid
301730,Joseph Rivas,hcastaneda@example.com,Vietnam,Corporate,17-02-2025,7,23-11-2025,20-07-2026,TRUE,279,Valid
301731,Dr. Andrea Oliver MD,drew34@example.net,United Kingdom,Retail,30-03-2025,4,15-12-2025,27-04-2026,TRUE,260,Valid
301732,Elizabeth Green,wendyclark@example.org,Germany,Retail,20-02-2025,2,24-02-2026,29-04-2026,TRUE,369,Valid
301733,John Joyce,tuckersheila@example.net,Brazil,Retail,14-01-2021,4,04-09-2023,08-05-2026,TRUE,963,Valid
301734,Janet Miller,sgarcia@example.org,China,Retail,01-03-2021,4,21-06-2023,14-03-2026,TRUE,842,Valid
301735,Shawn Patton,aguilarkyle@example.org,Germany,Corporate,13-08-2024,7,14-11-2024,28-12-2025,TRUE,93,Valid
301736,John Dillon,tarameyer@example.net,Germany,Retail,24-08-2025,1,07-06-2026,07-06-2026,TRUE,287,Valid
301737,Casey Ferguson,logan71@example.net,Canada,Online,08-02-2021,5,01-03-2021,19-09-2025,TRUE,21,Valid
301738,Samuel Richardson,bphillips@example.org,France,Wholesale,24-09-2021,2,09-12-2021,17-03-2025,TRUE,76,Valid
301739,Richard Miller,hturner@example.net,United Kingdom,Retail,10-09-2023,3,08-10-2023,25-02-2026,TRUE,28,Valid
301740,Kenneth Mitchell,,China,Wholesale,05-08-2025,4,11-03-2025,29-06-2026,TRUE,-147,First Order Before Signup
301741,David Mora,,Canada,Corporate,18-01-2025,4,03-05-2025,16-07-2026,TRUE,105,Valid
301742,Jasmine Russell,lisa52@example.com,France,Retail,31-10-2022,4,31-05-2023,30-06-2026,TRUE,212,Valid
301743,Nancy Barry,taylormichael@example.com,Australia,Wholesale,17-07-2021,7,18-04-2022,24-07-2025,TRUE,275,Valid
301744,Michael Silva,abigail56@example.com,Germany,Online,07-04-2024,7,02-02-2025,10-04-2026,TRUE,301,Valid
301745,Vicki Harper,johnsondaniel@example.net,United States,,08-09-2023,4,30-11-2023,25-06-2026,TRUE,83,Valid
301746,Jerry Crosby,xclark@example.net,Vietnam,,02-03-2024,4,25-11-2024,06-02-2026,TRUE,268,Valid
301747,William West,bryantpeter@example.org,United Kingdom,,22-02-2022,3,18-02-2024,30-05-2026,TRUE,726,Valid
301748,Jacob Green,alvarezelizabeth@example.org,Mexico,Corporate,19-06-2024,4,14-03-2025,09-03-2026,TRUE,268,Valid
301749,Dr. Ashley Walker DVM,ahicks@example.org,United Kingdom,Retail,18-02-2022,2,24-06-2022,12-09-2025,TRUE,126,Valid
301750,Kayla Strickland,mcdowelladam@example.net,Japan,Retail,19-12-2021,3,16-06-2022,19-02-2026,TRUE,179,Valid
301751,Joshua Brown,vanessa17@example.org,United Kingdom,Online,26-07-2025,2,27-01-2026,05-04-2026,TRUE,185,Valid
301752,Jason Lee,martinezmolly@example.net,Mexico,,07-05-2023,1,05-06-2026,05-06-2026,TRUE,1125,Valid
301753,Juan White,justinherrera@example.com,France,Online,21-06-2021,5,06-10-2021,15-02-2026,TRUE,107,Valid
301754,Corey Cooke,anthony41@example.org,France,Retail,19-04-2022,6,12-07-2022,26-01-2026,TRUE,84,Valid
301755,Jodi Lang,nathancasey@example.net,United Kingdom,Retail,18-04-2024,1,11-05-2024,11-05-2024,TRUE,23,Valid
301756,Michael Mckenzie,james72@example.org,Australia,Wholesale,29-03-2021,7,23-07-2021,03-05-2026,TRUE,116,Valid
301757,Bonnie Petersen,oroberts@example.net,Brazil,Retail,29-06-2024,2,11-05-2025,27-01-2026,TRUE,316,Valid
301758,John Hooper,bwarren@example.org,Brazil,Retail,06-05-2025,5,08-07-2025,26-07-2026,TRUE,63,Valid
301759,Benjamin Jacobson,howellrenee@example.net,Vietnam,Retail,19-04-2025,5,24-07-2025,05-05-2026,TRUE,96,Valid
301760,Billy Cook,kristindixon@example.org,Brazil,Online,19-05-2025,3,30-09-2025,24-03-2026,TRUE,134,Valid
301761,John Ortiz,oroberts@example.org,United Kingdom,Retail,24-04-2025,4,11-11-2025,21-06-2026,TRUE,201,Valid
